age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
20,Private,194848,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
20,Private,34446,Some-college,9,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,0
23,Private,177265,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,45,United-States,0
30,Private,142977,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,0
45,Private,241350,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,1
30,Private,154882,HS-grad,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,0
17,Private,60562,11th,5,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
22,Private,142566,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
25,Private,176162,HS-grad,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
52,Private,186303,HS-grad,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,55,United-States,1
40,Private,237671,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
58,Private,68624,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
30,Private,229504,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
59,Private,340591,HS-grad,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,3942,0,40,United-States,0
29,Private,262208,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,0
26,Private,236008,HS-grad,11,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
39,Private,214284,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,0
33,Private,169496,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
22,Private,195179,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,24,United-States,0
25,Private,469697,HS-grad,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
44,Private,214415,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
35,Private,452283,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
40,Private,244172,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
19,Private,231972,HS-grad,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
37,Private,412296,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,1
32,Private,30497,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
52,Private,189216,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,65,United-States,0
36,Private,268292,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,41,United-States,0
38,Private,69306,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
57,Private,111224,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,39,United-States,0
22,Private,309348,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,0
20,Private,210781,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,0
40,Private,286750,HS-grad,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,0
36,Private,321274,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
27,Private,192936,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
52,Private,72743,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,0
43,Private,187861,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,0
35,Private,179579,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
29,Private,663394,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
27,Private,302422,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
49,Private,37353,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
26,Private,109609,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,0
47,Private,184402,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,32,United-States,0
20,Private,224640,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
19,Private,405526,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
34,Private,36385,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2258,50,United-States,0
20,Private,147884,Some-college,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
23,Private,164231,HS-grad,7,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,0
25,Private,383306,HS-grad,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
21,Private,417668,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,36,United-States,0
25,Private,161007,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
63,Private,99823,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,0
25,Private,37379,HS-grad,13,Never-married,Other-service,Not-in-family,White,Male,0,0,50,United-States,0
28,Private,148645,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
39,Private,180477,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
28,Private,123147,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4865,0,40,United-States,0
30,Private,111415,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
41,Private,107327,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
52,Private,146565,HS-grad,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,4865,0,30,United-States,0
36,Private,267556,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4064,0,40,United-States,0
47,Private,284871,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,1
27,Private,194690,HS-grad,5,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,0
32,Private,145983,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
52,Private,163998,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,99999,0,45,United-States,1
50,Private,128478,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,0
21,Private,250647,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,0
60,Private,226949,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,37,United-States,0
47,Private,157901,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,United-States,0
54,Private,33863,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
32,Private,40444,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
61,Private,54373,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
21,Private,52753,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,0,1504,40,United-States,0
29,Private,104423,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,4386,0,45,United-States,1
36,Private,305714,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0
38,Private,167440,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,0
59,Private,291529,HS-grad,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,0
43,Private,243380,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
19,Private,38619,HS-grad,7,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,0
42,Private,230684,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,0
33,Private,132601,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
47,Private,193285,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,40,United-States,0
51,Private,279156,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,1
28,Private,339372,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
61,Private,101265,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,0
23,Private,117789,HS-grad,13,Never-married,Other-service,Own-child,White,Male,0,0,60,United-States,0
31,Private,312667,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
38,Private,255503,HS-grad,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0
21,Private,221955,Some-college,5,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
22,Private,139190,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,50,United-States,0
35,Private,185556,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,1
53,Private,84278,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,1
40,Private,114580,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,24,United-States,1
36,Private,185405,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
33,Private,199539,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,0
23,Private,346480,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,0
51,Private,349431,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,40,United-States,1
31,Private,219619,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0
28,Private,127491,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5721,0,40,United-States,0
26,Private,253899,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
32,Private,155232,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
43,Private,182437,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
19,Private,530454,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,50,United-States,0
46,Private,101430,Some-college,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
49,Private,358668,HS-grad,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
31,Private,90668,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
45,Private,126141,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
41,Private,238355,HS-grad,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
22,Private,194031,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,0
25,Private,117833,HS-grad,13,Never-married,Other-service,Not-in-family,White,Male,0,1876,40,United-States,0
46,Private,249686,Some-college,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
44,Private,219591,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
25,Private,221757,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
30,Private,80625,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
54,Private,185407,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
34,Private,163110,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,1
30,Private,159187,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,55,United-States,1
21,Private,100462,Some-college,11,Never-married,Adm-clerical,Own-child,White,Male,2174,0,60,United-States,0
27,Private,192936,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
29,Private,145011,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
60,Private,181196,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1
36,Private,37778,HS-grad,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0
27,Private,60288,HS-grad,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
57,Private,84231,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0
24,Private,52028,Some-college,2,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,5,United-States,0
63,Private,318763,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,22,United-States,0
29,Private,168138,HS-grad,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,1
34,Private,113530,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
27,Private,321896,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
31,Private,145791,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
31,Private,131425,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
55,Private,145214,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4650,0,20,United-States,0
64,Private,142166,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,United-States,0
20,Private,494784,Some-college,9,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,0
44,Private,172479,Bachelors,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,1
35,Private,184655,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
41,Private,26669,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
38,Private,191479,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
64,Private,111795,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
42,Private,242564,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2205,40,United-States,0
31,Private,364657,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
42,Private,436107,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
35,Private,272476,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,1
36,Private,47310,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
23,Private,283796,HS-grad,8,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,0
20,Private,161092,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,14,United-States,0
26,Private,265230,HS-grad,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
56,Private,61885,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2001,65,United-States,0
40,Private,150471,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
19,Private,183041,HS-grad,7,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,0
33,Private,176673,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
45,Private,235891,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
41,Private,163287,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,43,United-States,1
29,Private,164040,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
46,Private,324561,Some-college,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,1
48,Private,99127,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
38,Private,334999,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
29,Private,543477,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
35,Private,65876,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
59,Private,105866,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,0
27,Private,214858,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
43,Private,154076,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
70,Private,280307,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,0
30,Private,97723,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0
24,Private,233499,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,1
81,Private,259612,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,15,United-States,0
25,Private,236977,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
39,Private,347814,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,56,United-States,0
36,Private,197495,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
23,Private,227594,HS-grad,8,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
60,Private,165441,HS-grad,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,0
54,Private,167552,HS-grad,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
20,Private,396722,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
22,Private,146538,Some-college,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
24,Private,51973,Some-college,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,20,United-States,0
41,Private,144778,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
35,Private,169672,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
23,Private,240137,HS-grad,3,Never-married,Other-service,Own-child,White,Male,0,0,55,United-States,0
54,Private,103179,HS-grad,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,1
17,Private,172050,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,0
43,Private,178976,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
33,Private,176185,HS-grad,8,Married-civ-spouse,Sales,Husband,White,Male,0,2258,42,United-States,0
38,Private,172571,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
54,Private,226735,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
39,Private,148015,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,0
32,Private,199529,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1980,40,United-States,0
61,Private,35001,HS-grad,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,2885,0,40,United-States,0
22,Private,88126,Some-college,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
34,Private,226296,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
18,Private,452452,HS-grad,6,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
20,Private,378546,Some-college,9,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,0
53,Private,186087,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
32,Private,27856,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
68,Private,234859,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,0
28,Private,71733,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,United-States,0
28,Private,207473,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
54,Private,179291,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,56,United-States,1
25,Private,209286,HS-grad,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
30,Private,122889,HS-grad,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1
33,Private,112358,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,0
49,Private,176341,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
58,Private,247276,HS-grad,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,0
45,Private,276087,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,1
67,Private,257557,HS-grad,4,Married-civ-spouse,Sales,Husband,White,Male,10566,0,40,United-States,0
68,Private,106395,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
61,Private,167138,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
34,Private,213887,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
28,Private,185647,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
19,Private,143360,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,34,United-States,0
31,Private,176862,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
32,Private,97614,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
53,Private,196763,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0
46,Private,306183,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,37,United-States,0
43,Private,343061,HS-grad,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,4508,0,40,United-States,0
39,Private,348521,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,99,United-States,1
59,Private,195835,HS-grad,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
19,Private,106273,HS-grad,10,Never-married,Other-service,Own-child,White,Female,0,0,38,United-States,0
40,Private,222756,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
63,Private,110610,HS-grad,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
46,Private,247286,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
22,Private,219042,Some-college,6,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
36,Private,224566,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1669,45,United-States,0
57,Private,204751,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
58,Private,113398,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,25,United-States,0
59,Private,258579,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,35,United-States,1
36,Private,162424,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0
29,Private,263005,HS-grad,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,0
49,Private,26502,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,6497,0,45,United-States,0
42,Private,369131,HS-grad,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,1
43,Private,114859,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,17,United-States,0
46,Private,405309,Some-college,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
43,Private,323627,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,12,United-States,0
40,Private,106698,HS-grad,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
43,Private,51506,HS-grad,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
48,Private,117251,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,United-States,0
26,Private,106705,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,28,United-States,0
30,Private,217296,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,0
58,Private,34788,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,40,United-States,1
43,Private,143368,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
53,Private,86600,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
74,Private,117017,HS-grad,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,16,United-States,0
45,Private,55720,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
32,Private,481096,HS-grad,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,0
38,Private,186145,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
42,Private,96524,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
24,Private,187397,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,1151,0,40,United-States,0
63,Private,181153,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States,0
25,Private,375170,HS-grad,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0
37,Private,360743,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
28,Private,420054,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
31,Private,137681,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
46,Private,28419,Some-college,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,1
44,Private,101214,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,1
42,Private,213019,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
45,Private,207540,HS-grad,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
52,Private,145333,HS-grad,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,0
40,Private,107306,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
26,Private,195327,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
17,Private,175465,11th,6,Never-married,Other-service,Own-child,White,Female,0,0,14,United-States,0
27,Private,197905,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
71,Private,118119,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,20051,0,50,United-States,1
35,Private,172571,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
17,Private,25051,11th,6,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,0
