age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
19,Private,195805,Some-college,9,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,0
60,Private,54800,Bachelors,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0
20,Private,100605,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,0
23,Private,253190,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,0
18,Private,203301,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
40,Private,175696,HS-grad,10,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,45,United-States,1
19,Private,278304,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0
51,Private,93193,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,40,United-States,0
41,Local-gov,158688,Some-college,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,50,United-States,0
18,Private,327612,HS-grad,6,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
41,Local-gov,210844,Some-college,10,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,0
27,Private,147340,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
71,Federal-gov,130436,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,28,United-States,0
25,Private,206600,Some-college,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
73,Private,284680,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,0
45,Private,127738,Bachelors,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
25,Private,213412,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,1
50,Local-gov,287927,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,16,United-States,0
44,Private,249332,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Ecuador,0
44,Private,290403,HS-grad,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Ecuador,0
49,Private,54772,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,45,United-States,1
44,Private,56651,HS-grad,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,45,Ecuador,1
42,Private,178470,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
20,Private,62865,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,0
66,Local-gov,107196,Masters,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,18,United-States,0
19,Private,86860,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0
60,Private,130684,Bachelors,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,0
46,Private,164682,HS-grad,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
42,Private,198316,HS-grad,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,0
59,Private,261816,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Female,0,0,52,United-States,0
58,Private,280309,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,60,United-States,1
47,Private,97176,Some-college,9,Married-civ-spouse,Sales,Husband,White,Female,0,0,40,United-States,0
58,Private,95835,Assoc-acdm,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,United-States,0
19,Private,136306,HS-grad,7,Never-married,Craft-repair,Own-child,White,Male,0,0,24,United-States,0
28,Private,65171,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,0
37,Private,25864,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
30,Private,149531,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
36,Private,33887,Masters,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
45,Private,172822,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,2824,76,United-States,1
59,Private,106748,Bachelors,4,Married-civ-spouse,Sales,Husband,White,Female,0,0,99,United-States,0
45,Private,131826,11th,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
53,Local-gov,216691,HS-grad,16,Divorced,Machine-op-inspct,Not-in-family,White,Female,10520,0,40,United-States,1
37,Private,133328,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
26,Private,164737,HS-grad,10,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
53,Private,99064,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
44,State-gov,59460,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,15,United-States,0
27,Private,208725,Some-college,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
22,Private,138513,Assoc-voc,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
41,Private,121055,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0
53,Private,149784,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
58,Private,114495,Assoc-acdm,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
32,Private,212276,Some-college,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
32,Private,440129,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,0
47,Private,98012,Some-college,14,Married-civ-spouse,Sales,Husband,White,Female,7688,0,40,United-States,1
27,Private,145284,Some-college,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
25,Private,177147,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
40,Private,141537,HS-grad,6,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,0
36,Self-emp-not-inc,48093,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,92,United-States,0
23,Private,314819,Assoc-acdm,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
44,State-gov,123572,HS-grad,5,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,0
19,Private,170800,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,0
42,Private,332401,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
60,Self-emp-not-inc,193038,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,15,United-States,0
41,Private,351161,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1848,45,United-States,1
45,Private,106910,11th,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
52,Private,314627,HS-grad,14,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,0,0,40,United-States,0
28,Private,115945,HS-grad,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,18,United-States,0
83,Self-emp-inc,272248,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,20,United-States,0
17,Private,167878,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,0
27,Private,176972,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
35,Local-gov,31095,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,0
40,Private,130834,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
23,Private,207415,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,0
51,Private,264457,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
51,Private,340588,11th,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,54,United-States,0
28,Private,107411,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0
53,Private,290640,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
29,Private,106179,Assoc-voc,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,0
19,Private,247679,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,0
30,Private,171598,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
23,Private,234460,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,0
66,Private,196674,7th-8th,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,1
27,Private,182540,Assoc-voc,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
35,Private,172694,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
17,Private,29571,11th,8,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,0
27,Private,130438,Assoc-voc,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
27,Private,213421,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
44,State-gov,189956,HS-grad,13,Married-civ-spouse,Other-service,Wife,Black,Female,15024,0,40,United-States,1
64,Federal-gov,133144,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,16,United-States,0
62,Self-emp-inc,24050,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,15,United-States,0
26,Private,276967,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
40,Private,184857,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
40,Private,145160,Some-college,16,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,1
35,Private,192251,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
25,Private,190650,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Taiwan,0
52,Private,255927,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,United-States,0
46,Private,99086,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
30,Private,216811,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
52,Private,110563,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
28,Private,120471,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
17,Private,183066,11th,6,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,0
46,State-gov,298786,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
45,Private,297884,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,1
21,Private,253612,Some-college,10,Never-married,Sales,Own-child,White,Female,1055,0,32,United-States,0
18,Private,207438,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
17,Private,148522,10th,7,Never-married,Other-service,Own-child,White,Male,0,1721,15,United-States,0
90,Private,139660,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Female,0,0,37,United-States,0
23,Private,165474,7th-8th,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,0
41,Private,120277,HS-grad,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
19,Private,67929,HS-grad,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,0
69,Private,229418,HS-grad,9,Widowed,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,0
23,Private,41356,7th-8th,12,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,32,United-States,0
28,Private,185127,HS-grad,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,54,United-States,0
37,Private,109133,HS-grad,12,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,1
57,Private,148315,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,30,United-States,0
30,Private,145692,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,1974,40,United-States,0
48,Private,210424,Bachelors,9,Divorced,Exec-managerial,Not-in-family,White,Male,914,0,40,United-States,0
73,Private,198526,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,32,United-States,0
25,Private,521400,Bachelors,3,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Taiwan,0
33,Private,100882,HS-grad,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
36,Self-emp-not-inc,124818,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
28,Private,190836,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,3411,0,40,United-States,0
57,Private,71367,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,40,United-States,0
31,Private,303032,Bachelors,10,Never-married,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
40,Private,390781,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,48,United-States,0
32,Private,54782,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
26,Private,213081,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
27,Private,89718,Prof-school,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
17,Private,225106,10th,6,Never-married,Other-service,Own-child,White,Male,0,1602,18,United-States,0
29,Private,253262,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
18,Private,78181,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,0
20,Private,158206,HS-grad,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,0
18,Private,391257,11th,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
56,Private,134756,Bachelors,9,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,0
40,Private,183404,HS-grad,10,Divorced,Other-service,Not-in-family,White,Female,0,0,8,United-States,0
46,State-gov,192793,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
53,Private,89400,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
50,Private,237868,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
23,Private,139187,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,0
40,Private,126701,HS-grad,13,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,1
54,Private,172175,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
45,Private,164210,Bachelors,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
53,Private,608184,Some-college,9,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,1
50,Private,425804,Masters,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
40,Private,92036,Bachelors,13,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,United-States,0
36,Self-emp-not-inc,77146,Some-college,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
25,Private,191803,Bachelors,12,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,Taiwan,0
29,Private,54932,Some-college,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
29,Private,251694,Some-college,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
22,Private,268145,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
56,Private,104842,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,50,United-States,0
60,Self-emp-not-inc,227332,Some-college,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,1
37,Private,212512,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3464,0,50,United-States,0
53,Private,133436,Some-college,4,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
23,Private,309055,11th,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0
18,Private,59202,11th,9,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,0
36,Private,32709,Some-college,10,Divorced,Sales,Not-in-family,White,Male,3325,0,45,United-States,0
67,Self-emp-inc,73559,Masters,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,9386,0,50,United-States,1
31,Private,117963,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,60,United-States,0
26,Private,169121,Some-college,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,1
18,Private,308889,HS-grad,7,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,20,United-States,0
45,Private,144940,Bachelors,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
64,Private,102041,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
26,Private,335998,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,United-States,0
53,Private,29557,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,0
27,Private,210313,Prof-school,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,28,United-States,0
32,Private,190784,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,0
49,Self-emp-not-inc,107597,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,14084,0,30,United-States,1
59,Private,97168,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
44,Private,155930,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States,1
61,Local-gov,181033,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,0
46,State-gov,170165,Some-college,9,Never-married,Other-service,Own-child,White,Female,0,0,37,United-States,0
32,Private,178835,Some-college,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,0
29,Private,118230,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,0
48,Private,149640,Masters,14,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
32,Private,30271,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,30,United-States,0
21,Private,154165,Some-college,9,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0
50,Private,341797,Masters,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
44,Private,145246,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,1
51,Private,280093,11th,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,0
42,Private,373469,Bachelors,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
27,Private,199172,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,0
70,Self-emp-not-inc,177199,Masters,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,0
33,Private,258932,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
65,Self-emp-not-inc,139960,5th-6th,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,10605,0,60,United-States,1
32,Private,116677,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
30,Private,59496,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0
43,Self-emp-inc,34218,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
31,Private,200246,HS-grad,5,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
64,Private,316246,11th,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
37,Private,239161,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,52,United-States,0
49,Self-emp-not-inc,173411,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
29,Private,259226,HS-grad,7,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,0
35,Private,195516,HS-grad,9,Divorced,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
37,Private,200598,Some-college,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1740,45,United-States,0
42,Private,160369,Bachelors,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
23,Private,147253,11th,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
35,Local-gov,199674,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
29,Private,198493,HS-grad,11,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,1
23,Private,377121,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,25,United-States,0
45,Private,513660,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
38,Private,82552,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,594,0,50,United-States,0
23,Private,171705,Some-college,9,Never-married,Other-service,Unmarried,White,Female,0,0,48,United-States,0
39,Self-emp-not-inc,315640,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,60,United-States,0
45,Private,266860,Bachelors,14,Never-married,Prof-specialty,Not-in-family,White,Male,15024,0,50,United-States,1
68,Private,192829,HS-grad,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,United-States,0
60,Self-emp-not-inc,237317,Some-college,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,4934,0,40,United-States,1
41,Private,327606,12th,8,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,0
48,Private,34845,Masters,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
33,Private,58582,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
48,Private,155659,Masters,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
23,Private,210029,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,20,United-States,0
26,Private,381618,HS-grad,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,0
55,Private,298449,Some-college,13,Married-civ-spouse,Other-service,Unmarried,White,Female,0,2415,50,United-States,1
35,Local-gov,226789,HS-grad,14,Never-married,Other-service,Unmarried,Black,Female,0,0,75,United-States,0
52,Private,210736,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,55,United-States,1
46,Private,111163,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,0
18,Private,92112,HS-grad,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,30,United-States,0
62,Self-emp-inc,136787,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,0
22,Private,29810,Bachelors,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,0
40,Private,360884,Bachelors,10,Married-civ-spouse,Craft-repair,Wife,White,Female,7298,0,40,United-States,1
26,Private,266022,HS-grad,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,0
35,Local-gov,142874,HS-grad,12,Never-married,Other-service,Unmarried,Black,Female,0,0,36,United-States,0
25,Private,72338,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,0
41,Private,424478,12th,10,Separated,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,1
59,Private,189721,10th,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
37,Private,34180,Some-college,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,0
38,Private,183279,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,0
23,Private,259109,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,0
67,Self-emp-inc,148690,Masters,14,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,18481,0,2,United-States,1
60,Self-emp-not-inc,125019,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,8614,0,48,United-States,1
39,Self-emp-not-inc,172538,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,1
32,Private,410615,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,60,United-States,1
26,Private,322547,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,0
39,Self-emp-not-inc,300760,Bachelors,9,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,0
28,Private,232782,HS-grad,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,0
29,Private,174645,HS-grad,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,0
43,Self-emp-inc,164693,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
23,Private,206861,Assoc-acdm,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0
32,Private,195602,HS-grad,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1977,45,United-States,1
33,Private,422960,HS-grad,10,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,1
45,Private,116360,Bachelors,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,0
48,Private,278530,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
43,Self-emp-inc,188291,Some-college,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,1
50,Private,163948,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
63,Private,64544,7th-8th,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,1
55,Private,101468,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,1
22,Private,107882,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,0
32,Private,182691,Assoc-voc,9,Never-married,Other-service,Unmarried,White,Female,0,0,60,United-States,0
27,Private,203776,Bachelors,12,Never-married,Protective-serv,Own-child,White,Male,0,0,55,United-States,0
22,Private,201268,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,0
44,Private,29762,Masters,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,68,United-States,0
34,Private,186346,Some-college,9,Married-civ-spouse,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
28,Private,196690,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,0
40,Private,99604,Bachelors,14,Married-civ-spouse,Craft-repair,Wife,White,Female,15024,0,24,United-States,1
45,Private,194772,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,0
17,Private,95446,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,0
53,Private,257126,Some-college,8,Divorced,Craft-repair,Not-in-family,White,Female,0,0,45,United-States,0
58,Private,194733,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,1
55,Private,98361,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,0
44,Private,124924,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,0
40,Private,111971,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,0
